timestamp,gpu_util_pct,memory_util_pct,memory_used_mib,memory_total_mib,power_w,sm_clock_mhz
2026/08/01 23:35:02.446, 0, 0, 61383, 81559, 115.53, 1980
2026/08/01 23:35:03.446, 0, 0, 61383, 81559, 115.48, 1980
2026/08/01 23:35:04.446, 0, 0, 61383, 81559, 115.38, 1980
2026/08/01 23:35:05.447, 0, 0, 61383, 81559, 115.79, 1980
2026/08/01 23:35:06.447, 0, 0, 61383, 81559, 115.59, 1980
2026/08/01 23:35:07.447, 0, 0, 61383, 81559, 116.53, 1980
2026/08/01 23:35:08.447, 0, 0, 61383, 81559, 115.51, 1980
2026/08/01 23:35:09.448, 0, 0, 61447, 81559, 115.66, 1980
2026/08/01 23:35:10.448, 0, 0, 61449, 81559, 116.86, 1980
2026/08/01 23:35:11.448, 1, 0, 61451, 81559, 115.46, 1980
2026/08/01 23:35:12.449, 1, 0, 61451, 81559, 115.48, 1980
2026/08/01 23:35:13.449, 0, 0, 61453, 81559, 115.50, 1980
2026/08/01 23:35:14.449, 0, 0, 61455, 81559, 115.48, 1980
2026/08/01 23:35:15.449, 0, 0, 61457, 81559, 115.49, 1980
2026/08/01 23:35:16.449, 0, 0, 61457, 81559, 115.44, 1980
2026/08/01 23:35:17.450, 0, 0, 61457, 81559, 115.42, 1980
2026/08/01 23:35:18.450, 0, 0, 61457, 81559, 115.48, 1980
2026/08/01 23:35:19.450, 0, 0, 61457, 81559, 115.34, 1980
2026/08/01 23:35:20.451, 0, 0, 61457, 81559, 115.36, 1980
2026/08/01 23:35:21.451, 100, 65, 61459, 81559, 241.79, 1980
2026/08/01 23:35:22.451, 100, 65, 61459, 81559, 569.45, 1980
2026/08/01 23:35:23.452, 100, 65, 61459, 81559, 575.21, 1980
2026/08/01 23:35:24.452, 100, 65, 61459, 81559, 576.23, 1980
2026/08/01 23:35:25.452, 100, 65, 61459, 81559, 563.54, 1980
2026/08/01 23:35:26.453, 5, 0, 61459, 81559, 458.28, 1980
2026/08/01 23:35:27.453, 0, 0, 61459, 81559, 118.66, 1980
2026/08/01 23:35:28.453, 0, 0, 61459, 81559, 118.08, 1980
2026/08/01 23:35:29.453, 66, 53, 61467, 81559, 161.52, 1980
2026/08/01 23:35:30.454, 100, 84, 61467, 81559, 628.71, 1980
2026/08/01 23:35:31.454, 100, 85, 61467, 81559, 630.28, 1980
2026/08/01 23:35:32.454, 100, 84, 61467, 81559, 637.37, 1980
2026/08/01 23:35:33.455, 0, 0, 61469, 81559, 305.21, 1980
2026/08/01 23:35:34.455, 83, 50, 61471, 81559, 159.15, 1980
2026/08/01 23:35:35.455, 100, 65, 61471, 81559, 572.13, 1980
2026/08/01 23:35:36.456, 100, 65, 61471, 81559, 573.91, 1980
2026/08/01 23:35:37.456, 100, 65, 61471, 81559, 573.87, 1980
2026/08/01 23:35:38.456, 100, 65, 61471, 81559, 577.00, 1980
2026/08/01 23:35:39.457, 81, 54, 61471, 81559, 557.49, 1980
2026/08/01 23:35:40.457, 0, 0, 61471, 81559, 121.10, 1980
2026/08/01 23:35:41.457, 0, 0, 61471, 81559, 120.09, 1980
2026/08/01 23:35:42.458, 100, 83, 61477, 81559, 375.25, 1980
2026/08/01 23:35:43.458, 100, 84, 61477, 81559, 632.93, 1980
2026/08/01 23:35:44.458, 100, 85, 61477, 81559, 633.25, 1980
2026/08/01 23:35:45.458, 84, 70, 61477, 81559, 615.56, 1980
2026/08/01 23:35:46.459, 100, 62, 61477, 81559, 440.68, 1980
2026/08/01 23:35:47.460, 100, 63, 61477, 81559, 564.29, 1980
2026/08/01 23:35:48.460, 100, 64, 61477, 81559, 576.97, 1980
2026/08/01 23:35:49.460, 100, 64, 61477, 81559, 579.03, 1980
2026/08/01 23:35:50.460, 100, 64, 61477, 81559, 565.81, 1980
2026/08/01 23:35:51.461, 100, 83, 61483, 81559, 602.10, 1980
